code,mdc,pdc,cc,maincc,ccrow,hiv_ax,trauma,sex,accpdx,ageduse,agemin,agemax,agedmin
F108,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F1872,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F163,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F155,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1375,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1651,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F183,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1140,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F197,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F062,19,19K,1,F060,72,,N,B,Y,N,0,124,0
F1440,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1352,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1154,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1341,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F194,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1530,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1640,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1155,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1373,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F137,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F106,20,20C,1,F060,106,,N,B,Y,N,0,124,0
F135,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1556,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1672,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1950,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1056,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F1250,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1554,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1854,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1940,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1941,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1240,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F134,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F198,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1052,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F149,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1251,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1570,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1372,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F116,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F123,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F167,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1956,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F065,19,19K,1,F060,72,,N,B,Y,N,0,124,0
F1353,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1871,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1173,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1875,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F153,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1630,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1073,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F1255,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F169,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1853,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F168,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1330,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F188,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1170,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1673,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1075,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F1671,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1550,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F158,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1650,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1152,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1970,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1540,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1030,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F064,19,19K,1,F060,72,,N,B,Y,N,0,124,0
F1930,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1151,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1474,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1971,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1370,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F166,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F063,19,19K,1,F060,72,,N,B,Y,N,0,124,0
F1951,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1175,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F157,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1274,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1356,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1174,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1652,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1572,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1354,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F117,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1972,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1252,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1275,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1870,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1331,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1452,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F184,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F109,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F1470,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1031,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F113,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1272,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F118,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F0632,19,19K,1,F060,72,,N,B,Y,N,0,124,0
F1571,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F148,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1856,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1475,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1041,20,20A,1,F060,106,,N,B,Y,N,0,124,0
F196,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F139,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1374,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F0631,19,19K,1,F060,72,,N,B,Y,N,0,124,0
F1131,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F164,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F119,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1453,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1830,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1455,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1953,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1153,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F1273,20,20B,1,F060,106,,N,B,Y,N,0,124,0
F070,19,19K,1,F070,72,,N,B,Y,N,0,124,0
F1805,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1320,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1823,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1603,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1300,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1025,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1022,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1600,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1106,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1423,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1104,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1024,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1620,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1802,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1021,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1522,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1102,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1900,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1605,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F101,20,20A,1,F1003,106,,N,B,Y,N,0,124,0
F1905,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1723,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1925,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1826,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1302,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1604,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1402,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1622,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1623,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1420,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F102,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1626,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1126,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1405,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1403,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1400,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F140,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1105,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F180,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1801,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1520,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F191,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1920,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1722,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1020,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1125,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1901,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1902,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1005,20,20A,1,F1003,106,,N,B,Y,N,0,124,0
F130,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1324,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1923,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1506,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1500,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1307,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1505,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F131,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1803,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1607,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1922,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1507,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F112,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1601,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1806,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1800,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1124,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1906,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1121,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1624,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1926,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F110,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1822,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1323,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1924,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1424,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F162,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1820,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1123,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1421,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1503,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1523,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1426,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F193,20,20B,1,F1003,106,,N,B,Y,N,0,124,0
F1602,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F142,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F192,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1407,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F152,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1625,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1004,20,20A,1,F1003,106,,N,B,Y,N,0,124,0
F1804,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1406,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1322,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1425,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1825,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F141,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F132,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1120,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1606,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1306,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1401,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1903,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1100,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1026,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F150,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1103,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1904,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1504,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1003,20,20A,1,F1003,106,,N,B,Y,N,0,124,0
F1107,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1325,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1006,20,20A,1,F1003,106,,N,B,Y,N,0,124,0
F1821,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1301,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F160,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F161,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F190,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1621,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1422,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1305,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1824,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1101,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1807,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1326,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1526,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1304,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F111,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1023,20,20C,1,F1003,106,,N,B,Y,N,0,124,0
F1122,20,20D,1,F1003,106,,N,B,Y,N,0,124,0
F1404,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1502,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1501,20,20E,1,F1003,106,,N,B,Y,N,0,124,0
F1303,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1321,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F1907,20,20F,1,F1003,106,,N,B,Y,N,0,124,0
F2089,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F232,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2065,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2022,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F252,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2052,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2004,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F309,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F206,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F338,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2013,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2063,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F300,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2028,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2060,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2038,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2099,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2094,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2009,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2029,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2055,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F315,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F250,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F231,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2092,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2082,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2058,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2001,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2080,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2053,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2005,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2068,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2024,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F841,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F2088,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F323,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2069,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2021,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F332,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F845,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F2003,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2062,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F311,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2008,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F319,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F310,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F208,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F201,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F316,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2012,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F200,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F203,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F259,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2000,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2083,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2010,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2084,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2098,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2095,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F308,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F848,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F2085,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F202,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2025,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2064,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2030,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2034,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F843,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F2018,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F205,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F318,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2032,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F238,19,19A,1,F200,73,,N,B,Y,N,0,124,0
F312,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2015,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F333,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2059,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F840,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F251,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2081,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2039,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F322,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2033,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F3230,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2035,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F302,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F314,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F2050,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2019,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2093,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2090,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F258,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2020,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2011,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2061,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2054,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2014,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F849,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F2023,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2051,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F233,19,19A,1,F200,73,,N,B,Y,N,0,124,0
F842,19,19J,1,F200,30,,N,B,Y,N,0,124,0
F3331,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F2091,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F2031,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F844,19,19J,1,F200,89,,N,B,Y,N,0,124,0
F3330,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F209,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F301,19,19C,1,F200,87,,N,B,Y,N,0,124,0
F239,19,19A,1,F200,73,,N,B,Y,N,0,124,0
F2002,19,19B,1,F200,87,,N,B,Y,N,0,124,0
F3231,19,19A,1,F200,87,,N,B,Y,N,0,124,0
F29,19,19B,1,F29,73,,N,B,Y,N,0,124,0
F503,19,19G,1,F500,88,,N,B,Y,N,0,124,0
F502,19,19G,1,F500,88,,N,B,Y,N,0,124,0
F500,19,19G,1,F500,88,,N,B,Y,N,0,124,0
F982,19,19J,1,F500,88,,N,B,Y,N,0,124,0
F501,19,19G,1,F500,88,,N,B,Y,N,0,124,0
F504,19,19G,1,F500,88,,N,B,Y,N,0,124,0
G038,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G000,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G003,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G032,01,1L,1,G000,1,,N,B,Y,N,0,124,0
G008,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G001,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G030,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G039,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G002,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G009,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G031,01,1K,1,G000,1,,N,B,Y,N,0,124,0
G021,01,1K,1,G020,1,,N,B,N,N,0,124,0
G020,01,1L,1,G020,1,,N,B,N,N,0,124,0
G051,01,1K,1,G050,1,,N,B,N,N,0,124,0
G07,01,1K,1,G050,1,,N,B,N,N,0,124,0
G050,01,1K,1,G050,1,,N,B,N,N,0,124,0
G052,01,1K,1,G050,1,,N,B,N,N,0,124,0
G058,01,1K,1,G058,1,,N,B,N,N,0,124,0
G060,01,1K,1,G060,1,,N,B,Y,N,0,124,0
G061,01,1K,1,G061,1,,N,B,Y,N,0,124,0
G062,01,1K,1,G062,1,,N,B,Y,N,0,124,0
G129,01,1D,1,G120,30,,N,B,Y,N,0,124,0
G120,01,1D,1,G120,30,,N,B,Y,N,0,124,0
G122,01,1D,1,G120,30,,N,B,Y,N,1,124,0
G128,01,1D,1,G120,30,,N,B,Y,N,0,124,0
G121,01,1D,1,G120,30,,N,B,Y,N,0,124,0
G14,01,1D,1,G14,100,,N,B,Y,N,1,124,0
G20,01,1D,1,G20,30,,N,B,Y,N,1,124,0
G35,01,1E,1,G35,73,,N,B,Y,N,1,124,0
G406,01,1P,1,G403,56,,N,B,Y,N,0,124,0
G412,01,1P,1,G403,56,,N,B,Y,N,0,124,0
G403,01,1P,1,G403,56,,N,B,Y,N,0,124,0
G418,01,1P,1,G410,56,,N,B,Y,N,0,124,0
G410,01,1P,1,G410,56,,N,B,Y,N,0,124,0
G411,01,1P,1,G410,56,,N,B,Y,N,0,124,0
G419,01,1P,1,G410,56,,N,B,Y,N,0,124,0
G464,01,1F,1,G464,19,,N,B,N,N,0,124,0
G610,01,1V,1,G610,93,E,N,B,Y,N,0,124,0
G700,01,1D,1,G700,30,,N,B,Y,N,0,124,0
G731,01,1D,1,G700,30,,N,B,N,N,0,124,0
G732,01,1D,1,G700,30,,N,B,N,N,0,124,0
G733,01,1D,1,G700,30,,N,B,N,N,0,124,0
G702,01,1D,1,G702,30,,N,B,Y,N,0,124,0
G710,01,1U,1,G710,30,,N,B,Y,N,0,124,0
G720,01,1U,1,G710,25,,N,B,Y,N,0,124,0
G719,01,1U,1,G710,30,,N,B,Y,N,0,124,0
G724,01,1U,1,G710,30,,N,B,Y,N,0,124,0
G718,01,1U,1,G710,30,,N,B,Y,N,0,124,0
G722,01,1U,1,G710,25,,N,B,Y,N,0,124,0
G721,01,1U,1,G710,25,,N,B,Y,N,0,124,0
G713,01,1U,1,G710,30,,N,B,Y,N,0,124,0
G712,01,1U,1,G710,30,,N,B,Y,N,0,124,0
G730,01,1D,1,G730,30,,N,B,N,N,0,124,0
G736,01,1U,1,G736,25,,N,B,N,N,0,124,0
G809,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G808,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G801,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G823,01,1A,1,G800,7,,N,B,Y,N,0,124,0
G825,01,1A,1,G800,7,,N,B,Y,N,0,124,0
G800,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G804,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G803,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G802,01,1B,1,G800,8,,N,B,Y,N,0,124,0
G824,01,1A,1,G800,7,,N,B,Y,N,0,124,0
